ReviewNo,JJP,RBP,JJN,RBN,Polarity,New_sentiment,WordCount,Sentiment
3143,2,0,1,0,1.11875,pos,75,Positive
3144,2,4,3,1,-0.208617424,neg,128,Negative
3145,2,3,3,0,-0.064156671,neg,209,Neutral
3146,1,0,4,2,-0.564880952,neg,85,Negative
3147,6,2,3,0,0.930598846,pos,142,Positive
3148,2,1,2,0,0.216,pos,46,Positive
3149,3,0,7,1,1.083333333,pos,185,Positive
3150,1,5,3,0,-1.074873737,neg,187,Negative
3151,1,1,1,0,1.816666667,pos,56,Positive
3152,4,3,1,0,1.083333333,pos,61,Positive
3153,3,0,5,0,-0.017916667,neg,53,Neutral
3154,3,1,2,1,0.467424242,pos,54,Positive
3155,1,0,1,2,-0.775,neg,91,Negative
3156,1,1,2,1,-2.245833333,neg,132,Negative
3157,3,0,1,0,2.676515152,pos,66,Positive
3158,1,2,3,0,-0.191666667,neg,127,Neutral
3159,4,1,6,0,1.592222222,pos,130,Positive
3160,3,2,4,0,-0.073977273,neg,75,Neutral
3161,6,3,1,0,2.977261905,pos,61,Positive
3162,0,0,1,0,0.436111111,pos,104,Positive
3163,1,0,3,2,-0.068452381,neg,87,Neutral
3164,2,0,3,0,0.4,pos,83,Positive
3165,4,3,1,1,3.141666667,pos,92,Positive
3166,2,0,0,0,2.043055556,pos,95,Positive
3167,1,1,0,0,0.68125,pos,62,Positive
3168,8,1,3,1,4.848392857,pos,208,Positive
3169,1,2,0,0,1.545833333,pos,135,Positive
3170,12,2,15,3,-1.212784091,neg,366,Negative
3171,0,0,5,1,-3.170833333,neg,48,Negative
3172,1,0,6,0,-0.845408163,neg,66,Negative
3173,5,0,0,0,1.625757576,pos,51,Positive
3174,2,2,6,2,-0.801388889,neg,123,Negative
3175,5,1,3,0,2.373055556,pos,146,Positive
3176,1,1,2,0,0.027083333,pos,61,Neutral
3177,3,1,0,0,3.261904762,pos,63,Positive
3178,3,1,4,1,0.725,pos,80,Positive
3179,5,2,5,1,0.266628788,pos,224,Positive
3180,5,0,0,0,1.570833333,pos,68,Positive
3181,2,0,2,0,-0.333333333,neg,62,Negative
3182,1,2,8,0,-1.215,neg,113,Negative
3183,5,1,4,0,2.458333333,pos,146,Positive
3184,0,1,1,0,-0.697916667,neg,50,Negative
3185,1,0,0,0,0.977380952,pos,68,Positive
3186,4,0,3,0,0.90819161,pos,132,Positive
3187,3,2,0,0,1.865625,pos,56,Positive
3188,1,2,5,1,0.1375,pos,82,Neutral
3189,2,2,3,0,4.891666667,pos,113,Positive
3190,3,0,1,3,1.163647186,pos,118,Positive
3191,2,0,2,0,1.484722222,pos,76,Positive
3192,6,1,5,0,1.379910714,pos,99,Positive
3193,9,3,8,2,-0.346428571,neg,275,Negative
3194,1,1,0,1,0.258333333,pos,55,Positive
3195,5,0,2,2,0.534060606,pos,110,Positive
3196,12,6,8,1,1.295462963,pos,336,Positive
3197,3,1,6,2,-2.981448413,neg,407,Negative
3198,2,0,1,1,-0.486111111,neg,26,Negative
3199,16,7,5,0,4.379264486,pos,435,Positive
3200,11,2,1,0,3.840888219,pos,214,Positive
3201,6,1,4,2,1.909027778,pos,108,Positive
3202,4,0,2,0,0.73,pos,80,Positive
3203,4,1,0,0,1.796081349,pos,93,Positive
3204,3,1,4,0,0.723611111,pos,171,Positive
3205,8,1,1,0,3.114583333,pos,133,Positive
3206,2,0,3,1,0.536931818,pos,94,Positive
3207,6,0,5,0,1.559469697,pos,225,Positive
3208,1,1,8,0,-1.471031746,neg,165,Negative
3209,3,1,4,0,-0.241865079,neg,101,Negative
3210,5,0,4,2,0.15327381,pos,166,Neutral
3211,2,2,0,0,1.158333333,pos,95,Positive
3212,3,4,2,0,1.872222222,pos,82,Positive
3213,2,0,3,1,-0.024140212,neg,97,Neutral
3214,2,1,5,1,0.66984127,pos,132,Positive
3215,0,0,3,1,-1.633333333,neg,69,Negative
3216,7,4,8,5,0.333117312,pos,434,Positive
3217,0,1,5,0,-0.068809524,neg,73,Neutral
3218,2,1,0,0,0.8,pos,44,Positive
3219,1,0,5,0,-1.041833333,neg,72,Negative
3220,4,1,5,0,1.181666667,pos,95,Positive
3221,8,5,9,1,2.058005952,pos,387,Positive
3222,9,2,8,0,1.70593254,pos,266,Positive
3223,6,2,6,0,-0.619444444,neg,150,Negative
3224,2,0,3,1,0.043869048,pos,71,Neutral
3225,0,0,1,0,-1.005555556,neg,119,Negative
3226,3,4,7,0,-0.646326531,neg,162,Negative
3227,2,2,4,0,-1.390833333,neg,95,Negative
3228,0,1,2,0,-0.425,neg,37,Negative
3229,7,0,8,2,-0.107309333,neg,207,Neutral
3230,1,1,4,1,-1.640277778,neg,84,Negative
3231,4,0,1,0,0.225535714,pos,102,Positive
3232,5,2,0,0,3.164583333,pos,105,Positive
3233,1,0,0,0,0.311111111,pos,25,Positive
3234,9,1,7,0,2.17252381,pos,245,Positive
3235,10,8,18,2,0.565575397,pos,353,Positive
3236,1,1,2,0,-0.235277778,neg,91,Negative
3237,2,1,0,0,0.745833333,pos,176,Positive
3238,4,2,1,0,0.892777778,pos,147,Positive
3239,2,2,1,0,0.938888889,pos,69,Positive
3240,2,0,5,1,-0.174461451,neg,141,Neutral
3241,7,0,2,0,0.459735577,pos,63,Positive
3242,0,0,0,0,0.439166667,pos,81,Positive
3243,3,0,4,1,-1.136363636,neg,51,Negative
3244,3,0,5,1,0.713988095,pos,134,Positive
3245,0,2,2,0,0.233333333,pos,71,Positive
3246,15,9,7,0,6.010912247,pos,538,Positive
3247,4,0,8,0,-0.04125,neg,146,Neutral
3248,0,1,1,1,-0.142965368,neg,60,Neutral
3249,3,3,3,1,-1.095555556,neg,104,Negative
3250,7,3,3,0,0.198888889,pos,69,Neutral
3251,3,2,3,1,2.2,pos,90,Positive
3252,9,2,5,1,3.795639731,pos,287,Positive
3253,7,1,1,1,0.869097222,pos,90,Positive
3254,1,1,0,0,0.96,pos,32,Positive
3255,1,0,1,1,0.285178571,pos,81,Positive
3256,7,2,3,0,2.0475,pos,75,Positive
3257,3,1,2,1,0.550300926,pos,71,Positive
3258,3,3,3,0,1.995277778,pos,112,Positive
3259,14,5,10,3,1.378642654,pos,187,Positive
3260,1,0,4,0,-0.174761905,neg,182,Neutral
3261,4,1,0,0,0.760833333,pos,48,Positive
3262,3,0,3,1,-1.518154762,neg,109,Negative
3263,2,2,2,0,0.69375,pos,77,Positive
3264,5,0,3,2,0.240277778,pos,74,Positive
3265,9,2,8,0,0.999446248,pos,253,Positive
3266,0,0,1,0,-0.5,neg,29,Negative
3267,0,0,1,0,-0.151851852,neg,58,Neutral
3268,3,0,6,0,-0.2825,neg,145,Negative
3269,5,2,0,0,0.74702381,pos,85,Positive
3270,3,0,0,1,-0.288756614,neg,69,Negative
3271,15,6,8,0,4.566548521,pos,459,Positive
3272,2,0,0,0,0.173076923,pos,87,Neutral
3273,2,0,0,0,1.55,pos,42,Positive
3274,7,1,6,0,2.921982323,pos,203,Positive
3275,4,2,5,0,0.309375,pos,92,Positive
3276,2,1,1,0,1.5,pos,39,Positive
3277,1,0,0,0,0.7,pos,36,Positive
3278,3,0,4,2,0.923650794,pos,89,Positive
3279,1,1,4,0,-0.56047619,neg,100,Negative
3280,2,2,1,0,0.183333333,pos,88,Neutral
3281,5,1,5,2,0.090648562,pos,210,Neutral
3282,3,0,5,1,-0.365945166,neg,155,Negative
3283,1,1,5,1,-0.117916667,neg,84,Neutral
3284,4,0,4,1,0.146969697,pos,86,Neutral
3285,2,3,0,1,0.924810606,pos,92,Positive
3286,0,0,0,0,0.05,pos,28,Neutral
3287,1,2,0,0,0.585714286,pos,79,Positive
3288,2,1,0,0,0.45625,pos,27,Positive
3289,0,1,6,2,0.533528139,pos,146,Positive
3290,6,3,2,1,2.57202381,pos,82,Positive
3291,2,1,0,0,1.584761905,pos,67,Positive
3292,1,0,8,1,-1.229722222,neg,69,Negative
3293,6,2,2,0,0.851296296,pos,69,Positive
3294,6,0,0,0,1.398148148,pos,91,Positive
3295,7,3,4,0,4.738158369,pos,220,Positive
3296,1,0,2,0,-0.069047619,neg,77,Neutral
3297,0,2,2,1,-1.6575,neg,65,Negative
3298,3,2,2,2,-0.152083333,neg,85,Neutral
3299,3,3,3,0,0.076261905,pos,104,Neutral
3300,2,1,1,0,0.404545455,pos,77,Positive
3301,2,0,4,0,-1.183035714,neg,63,Negative
3302,7,5,7,1,1.147332251,pos,225,Positive
3303,1,1,0,0,-0.533333333,neg,73,Negative
3304,2,0,0,3,0.213095238,pos,109,Positive
3305,5,3,0,0,1.583333333,pos,98,Positive
3306,2,2,12,1,-2.52609127,neg,181,Negative
3307,3,3,5,0,1.058333333,pos,160,Positive
3308,2,0,3,0,0.015119048,pos,129,Neutral
3309,4,3,7,1,-1.812833694,neg,223,Negative
3310,0,6,8,3,-0.02047619,neg,168,Neutral
3311,1,1,2,0,-1.641666667,neg,136,Negative
3312,6,4,1,0,6.711164322,pos,178,Positive
3313,5,0,1,0,2.220833333,pos,45,Positive
3314,4,2,1,0,1.181666667,pos,98,Positive
3315,1,0,4,0,0.075,pos,68,Neutral
3316,0,0,2,3,-1.525,neg,49,Negative
3317,1,0,3,0,-0.190535714,neg,136,Neutral
3318,2,1,1,0,1.158333333,pos,66,Positive
3319,7,4,4,0,2.752063492,pos,251,Positive
3320,10,9,4,1,1.921081349,pos,382,Positive
3321,3,0,0,0,2.3,pos,32,Positive
3322,9,3,3,3,0.011353616,pos,354,Neutral
3323,3,1,1,0,1.229166667,pos,70,Positive
3324,2,1,7,2,-0.392857143,neg,152,Negative
3325,2,3,2,0,0.200992063,pos,136,Positive
3326,4,1,9,2,-0.07765873,neg,251,Neutral
3327,14,2,11,2,1.735195707,pos,252,Positive
3328,4,0,3,2,-1.642824074,neg,126,Negative
3329,2,1,6,2,-0.575,neg,73,Negative
3330,4,0,1,1,2.023674242,pos,83,Positive
3331,5,2,2,0,2.154209184,pos,95,Positive
3332,2,0,7,0,-0.0725,neg,144,Neutral
3333,5,0,0,0,3.741666667,pos,85,Positive
3334,3,0,0,0,1.35,pos,50,Positive
3335,0,2,0,0,0.708333333,pos,23,Positive
3336,2,1,0,0,1.731026786,pos,55,Positive
3337,0,0,1,0,-0.55,neg,67,Negative
3338,4,1,5,0,-0.539015152,neg,176,Negative
3339,8,3,4,0,2.469940476,pos,185,Positive
3340,4,5,2,0,-0.298495027,neg,142,Negative
3341,6,4,6,1,-1.300416667,neg,128,Negative
3342,3,1,2,0,2.945238095,pos,103,Positive
3343,4,3,1,0,3.425,pos,123,Positive
3344,4,2,3,0,2.773809524,pos,92,Positive
3345,1,0,2,0,-0.773541667,neg,89,Negative
3346,4,0,4,1,-0.045833333,neg,59,Neutral
3347,8,5,3,0,3.216998557,pos,267,Positive
3348,7,2,3,0,2.001736111,pos,158,Positive
3349,7,4,2,0,1.145224868,pos,225,Positive
3350,2,4,5,0,2.127272727,pos,144,Positive
3351,2,0,3,0,0.721666667,pos,74,Positive
3352,3,2,5,0,-1.388888889,neg,114,Negative
3353,2,3,0,0,1.926666667,pos,57,Positive
3354,2,0,0,0,2.588611111,pos,209,Positive
3355,1,0,1,0,0.645,pos,23,Positive
3356,6,5,1,0,1.728869048,pos,138,Positive
3357,2,0,0,1,0.909166667,pos,95,Positive
3358,15,2,8,1,3.483630952,pos,345,Positive
3359,2,0,0,0,1.233333333,pos,83,Positive
3360,0,0,2,0,-0.175,neg,36,Neutral
3361,8,0,6,0,1.134850289,pos,297,Positive
3362,1,0,2,0,0.011262626,pos,65,Neutral
3363,5,2,7,2,2.552772006,pos,272,Positive
3364,2,1,0,0,0.9875,pos,74,Positive
3365,5,3,3,1,1.946547619,pos,336,Positive
3366,1,1,5,2,-1.4125,neg,60,Negative
3367,1,1,3,0,-0.048939394,neg,119,Neutral
3368,2,3,3,1,0.427876984,pos,118,Positive
3369,2,0,0,0,1.6,pos,32,Positive
3370,6,2,1,0,2.777257937,pos,124,Positive
3371,3,1,1,1,0.654166667,pos,104,Positive
3372,3,0,8,0,-1.882607323,neg,268,Negative
3373,10,4,9,1,0.616987179,pos,196,Positive
3374,2,0,0,0,1.970833333,pos,74,Positive
3375,4,1,6,0,0.368888889,pos,124,Positive
3376,0,0,3,0,-0.039791667,neg,73,Neutral
3377,3,0,3,0,0.025638889,pos,96,Neutral
3378,2,1,2,2,-0.756111111,neg,103,Negative
3379,1,0,0,0,0.256942149,pos,44,Positive
3380,3,1,3,0,0.419047619,pos,159,Positive
3381,4,1,1,0,0.074702381,pos,110,Neutral
3382,3,2,0,0,1.87,pos,59,Positive
3383,4,1,0,0,4.358333333,pos,137,Positive
3384,10,4,1,0,3.478406085,pos,446,Positive
3385,5,1,1,1,4.330833333,pos,73,Positive
3386,1,0,3,0,-0.605555556,neg,76,Negative
3387,4,0,7,1,0.353869048,pos,136,Positive
3388,2,2,0,0,0.932818328,pos,114,Positive
3389,7,5,4,0,2.115625,pos,305,Positive
3390,2,2,6,0,-0.592537879,neg,150,Negative
3391,4,2,1,0,1.286349206,pos,98,Positive
3392,7,0,4,1,1.621958874,pos,73,Positive
3393,4,2,1,1,2.543229167,pos,97,Positive
3394,4,1,0,0,1.063492063,pos,114,Positive
3395,3,2,2,2,0.541666667,pos,155,Positive
3396,11,1,3,0,5.927777778,pos,167,Positive
3397,14,2,2,3,3.118464646,pos,346,Positive
3398,3,0,4,1,-1.178333333,neg,114,Negative
3399,3,2,5,1,-0.517083333,neg,71,Negative
3400,1,2,1,3,0.053333333,pos,124,Neutral
3401,12,3,6,0,2.314686147,pos,137,Positive
3402,2,2,0,0,0.707777778,pos,36,Positive
3403,4,0,3,0,0.84202381,pos,84,Positive
3404,6,1,0,0,3.058333333,pos,105,Positive
3405,4,2,1,0,1.310833333,pos,154,Positive
3406,3,4,7,1,0.195,pos,196,Neutral
3407,4,0,7,1,-0.128333333,neg,155,Neutral
3408,1,2,7,2,1.228571429,pos,234,Positive
3409,1,0,3,1,0.397083333,pos,96,Positive
3410,1,1,2,1,-1.084027778,neg,60,Negative
3411,3,0,8,0,-2.802808442,neg,175,Negative
3412,8,3,8,3,0.689002525,pos,269,Positive
3413,3,2,5,0,0.573481241,pos,229,Positive
3414,3,2,3,1,0.037070707,pos,98,Neutral
3415,2,0,1,0,-1.210416667,neg,43,Negative
3416,4,1,0,0,2.497916667,pos,60,Positive
3417,1,2,1,0,0.12125,pos,75,Neutral
3418,2,0,8,0,-2.197619048,neg,116,Negative
3419,0,0,3,0,-1.733333333,neg,31,Negative
3420,5,1,8,2,-0.153096903,neg,257,Neutral
3421,14,1,6,2,2.918933381,pos,208,Positive
3422,4,0,5,0,-0.240277778,neg,104,Negative
3423,5,0,2,0,1.552777778,pos,75,Positive
3424,2,5,2,0,2.1875,pos,111,Positive
3425,12,1,5,1,5.528133117,pos,337,Positive
3426,12,6,15,1,0.425472375,pos,523,Positive
3427,5,1,6,2,1.586489899,pos,183,Positive
3428,2,2,21,2,-2.39952381,neg,169,Negative
3429,6,3,17,1,0.080833333,pos,252,Neutral
3430,4,0,5,0,0.263100249,pos,270,Positive
3431,5,3,2,0,1.899153912,pos,207,Positive
3432,2,2,3,0,0.516388889,pos,97,Positive
3433,6,2,2,1,3.580681818,pos,95,Positive
3434,3,3,1,0,0.137202381,pos,136,Neutral
3435,1,0,1,0,-0.310555556,neg,60,Negative
3436,1,1,0,0,1.157777778,pos,71,Positive
3437,0,0,1,1,-0.266666667,neg,31,Negative
3438,1,2,0,2,0.626957891,pos,123,Positive
3439,3,2,9,2,0.335557359,pos,243,Positive
3440,3,2,8,0,-4.2828125,neg,224,Negative
3441,3,1,1,0,1.004924242,pos,70,Positive
3442,1,3,2,0,1.653888889,pos,171,Positive
3443,6,3,4,1,0.995833333,pos,72,Positive
3444,1,0,4,2,0.270982143,pos,114,Positive
3445,1,0,3,1,0.24,pos,63,Positive
3446,3,0,6,1,-0.149107143,neg,62,Neutral
3447,3,2,6,0,0.148484848,pos,67,Neutral
3448,10,0,5,0,0.967241342,pos,166,Positive
3449,13,3,4,1,1.393928571,pos,182,Positive
3450,3,1,1,0,0.491666667,pos,66,Positive
3451,3,3,0,0,1.033333333,pos,65,Positive
3452,10,5,2,1,2.978941799,pos,210,Positive
3453,6,1,1,0,4.028430736,pos,171,Positive
3454,0,0,3,0,0.381227106,pos,69,Positive
3455,2,0,2,0,0.401166667,pos,76,Positive
3456,4,0,2,1,0.03,pos,118,Neutral
3457,4,0,1,0,0.092361111,pos,31,Neutral
3458,5,3,1,0,0.956666667,pos,139,Positive
3459,1,1,2,1,-0.536791727,neg,93,Negative
3460,4,2,27,3,-5.232604918,neg,436,Negative
3461,2,2,9,3,-0.247962963,neg,147,Negative
3462,1,0,2,0,0.438333333,pos,82,Positive
3463,3,2,1,1,-0.066488095,neg,72,Neutral
3464,3,2,2,0,0.027272727,pos,67,Neutral
3465,0,0,2,0,-0.238333333,neg,35,Negative
3466,5,0,2,0,2.00125,pos,145,Positive
3467,8,4,5,1,3.303217893,pos,317,Positive
3468,9,5,23,4,-0.99265625,neg,465,Negative
3469,1,0,2,0,0.580744949,pos,92,Positive
3470,0,1,6,1,-3.46875,neg,70,Negative
3471,6,0,1,0,1.637418831,pos,61,Positive
3472,3,1,8,2,0.145833333,pos,176,Neutral
3473,3,1,1,0,0.666666667,pos,54,Positive
3474,3,0,8,1,-1.369543651,neg,262,Negative
3475,2,1,0,0,1.490277778,pos,50,Positive
3476,3,0,2,1,0.983055556,pos,86,Positive
3477,2,1,5,2,-0.60179155,neg,160,Negative
3478,0,0,0,0,0.1,pos,30,Neutral
3479,4,1,0,0,2.844166667,pos,67,Positive
3480,2,0,0,0,1.50952381,pos,54,Positive
3481,3,1,8,1,0.569285714,pos,165,Positive
3482,1,0,1,0,-0.225,neg,37,Negative
3483,7,0,0,2,0.262632275,pos,100,Positive
3484,4,0,0,0,0.253787879,pos,51,Positive
3485,2,0,2,0,2.095,pos,78,Positive
3486,3,0,0,0,2.348888889,pos,46,Positive
3487,1,0,2,1,0.543452381,pos,96,Positive
3488,3,2,4,1,0.959285714,pos,154,Positive
3489,2,2,0,0,1.75,pos,51,Positive
3490,4,0,0,0,2.255,pos,54,Positive
3491,3,3,2,0,0.535308442,pos,119,Positive
3492,3,0,2,3,0.328869048,pos,108,Positive
3493,0,2,2,0,-0.333333333,neg,71,Negative
3494,9,3,11,1,1.188437951,pos,519,Positive
3495,3,1,0,1,0.454334416,pos,82,Positive
3496,0,1,4,1,-1.369642857,neg,112,Negative
3497,0,1,0,0,0.351388889,pos,80,Positive
3498,3,3,0,0,1.902020202,pos,87,Positive
3499,3,2,8,1,3.418868687,pos,219,Positive
3500,3,2,5,1,0.9359375,pos,200,Positive
3501,9,1,5,1,1.713888889,pos,145,Positive
3502,0,0,1,0,-1.525,neg,21,Negative
3503,3,1,1,0,0.57961039,pos,65,Positive
3504,5,1,0,0,0.636458333,pos,32,Positive
3505,1,0,1,0,-0.111071429,neg,52,Neutral
3506,1,0,0,0,0.747959184,pos,74,Positive
3507,7,4,10,1,-1.018412698,neg,293,Negative
3508,2,3,3,1,-2.069128788,neg,81,Negative
3509,2,0,4,1,0.347904762,pos,110,Positive
3510,2,0,1,0,0.858333333,pos,41,Positive
3511,5,2,2,1,0.232575758,pos,218,Positive
3512,5,1,0,0,1.221130952,pos,63,Positive
3513,2,4,6,1,1.277310091,pos,165,Positive
3514,3,1,0,0,0.3,pos,31,Positive
3515,4,1,3,0,1.618571429,pos,86,Positive
3516,2,0,1,0,0.578333333,pos,64,Positive
3517,1,5,2,1,1.756547619,pos,87,Positive
3518,2,2,1,0,2.075,pos,39,Positive
3519,2,1,1,0,1.425,pos,23,Positive
3520,2,3,1,0,1.922916667,pos,108,Positive
3521,6,0,2,1,0.851677489,pos,110,Positive
3522,1,2,0,0,0.234015152,pos,119,Positive
3523,5,4,3,1,0.673839286,pos,138,Positive
3524,1,1,8,3,0.078194444,pos,197,Neutral
3525,2,2,2,0,-1.630071119,neg,93,Negative
3526,8,5,10,7,-0.789814815,neg,291,Negative
3527,9,1,4,2,1.373511905,pos,137,Positive
3528,5,2,10,0,0.890378788,pos,443,Positive
3529,1,1,2,0,-0.0875,neg,40,Neutral
3530,5,7,1,0,1.688888889,pos,76,Positive
3531,3,1,3,0,0.3375,pos,72,Positive
3532,18,5,9,1,1.962620701,pos,475,Positive
3533,3,1,1,2,1.123194444,pos,153,Positive
3534,3,0,0,0,1.826190476,pos,78,Positive
3535,5,3,3,1,1.39787037,pos,102,Positive
3536,0,1,0,0,0.57,pos,31,Positive
3537,7,7,9,3,1.747896825,pos,238,Positive
3538,3,1,5,0,0.663116522,pos,185,Positive
3539,4,2,0,0,0.783134921,pos,94,Positive
3540,5,0,0,0,2.89,pos,70,Positive
3541,3,1,3,0,0.911359127,pos,76,Positive
3542,6,2,1,0,2.225,pos,92,Positive
3543,1,0,2,0,-0.591666667,neg,21,Negative
3544,4,1,3,1,-0.672069597,neg,98,Negative
3545,4,1,4,1,1.1875,pos,109,Positive
3546,3,0,1,0,0.672348485,pos,71,Positive
3547,3,0,1,0,1.818333333,pos,70,Positive
3548,12,2,10,1,-1.045803571,neg,338,Negative
3549,1,0,0,0,1.4,pos,25,Positive
3550,2,0,1,0,-0.148863636,neg,86,Neutral
3551,0,1,5,1,-1.609375,neg,91,Negative
3552,2,5,3,0,1.551190476,pos,130,Positive
3553,6,3,17,2,0.068773835,pos,435,Neutral
3554,1,0,2,0,0.15,pos,59,Neutral
3555,2,0,2,0,-0.40375,neg,93,Negative
3556,5,1,1,0,3.370833333,pos,68,Positive
3557,8,4,2,0,2.95,pos,76,Positive
3558,3,3,1,0,3.787554113,pos,122,Positive
3559,1,0,2,0,1.095,pos,84,Positive
3560,7,2,0,0,2.189484127,pos,75,Positive
3561,4,1,2,0,1.588388889,pos,106,Positive
3562,5,3,6,0,-0.228717949,neg,157,Negative
3563,0,0,0,0,-0.55625,neg,29,Negative
3564,5,1,2,0,1.067708333,pos,97,Positive
3565,1,0,3,0,-0.4625,neg,35,Negative
3566,6,0,3,2,0.467837302,pos,338,Positive
3567,3,1,2,1,0.441111111,pos,144,Positive
3568,3,2,0,0,0.841821429,pos,65,Positive
3569,7,1,1,0,1.234689153,pos,115,Positive
3570,4,0,12,5,-0.042727273,neg,242,Neutral
3571,0,0,1,0,0.539285714,pos,27,Positive
3572,1,0,3,0,-1.065580808,neg,83,Negative
3573,5,3,5,0,0.604727633,pos,179,Positive
3574,2,0,0,0,1.55952381,pos,79,Positive
3575,3,3,6,0,-1.124034091,neg,167,Negative
3576,0,0,7,0,-1.075,neg,70,Negative
3577,6,2,5,0,2.3225,pos,162,Positive
3578,5,8,5,0,3.034027778,pos,136,Positive
3579,2,1,1,0,0.488528139,pos,81,Positive
3580,3,7,6,1,-1.217246212,neg,206,Negative
3581,1,0,4,0,-0.703298611,neg,94,Negative
3582,4,0,3,0,1.070416667,pos,86,Positive
3583,4,1,1,0,0.37,pos,94,Positive
3584,10,7,3,1,4.233430736,pos,326,Positive
3585,1,2,2,0,1.031666667,pos,76,Positive
3586,3,0,1,0,0.485,pos,42,Positive
3587,2,0,7,0,-1.1,neg,112,Negative
3588,4,1,0,0,1.397222222,pos,71,Positive
3589,6,2,1,0,2.611111111,pos,64,Positive
3590,4,1,5,1,-0.414583333,neg,172,Negative
3591,8,5,5,0,2.110595238,pos,352,Positive
3592,4,1,2,0,1.144047619,pos,90,Positive
3593,4,2,1,0,1.340017007,pos,87,Positive
3594,4,1,5,0,-0.1375,neg,72,Neutral
3595,5,5,18,2,-5.023950098,neg,217,Negative
3596,1,1,0,0,2.2075,pos,72,Positive
3597,7,0,6,0,1.054647817,pos,254,Positive
3598,2,0,1,0,0.770952381,pos,67,Positive
3599,1,2,2,0,0.776388889,pos,68,Positive
3600,1,2,2,0,-1.053409091,neg,67,Negative
3601,3,2,6,2,0.074182099,pos,161,Neutral
3602,0,0,2,0,0.25,pos,83,Positive
3603,0,0,7,0,-4.432083333,neg,82,Negative
3604,5,2,3,2,0.898779762,pos,158,Positive
3605,3,2,0,0,2.33625,pos,95,Positive
3606,4,0,0,0,0.757222222,pos,26,Positive
3607,12,4,2,0,2.574543651,pos,189,Positive
3608,0,1,1,0,0.17,pos,69,Neutral
3609,6,1,1,0,1.643988095,pos,74,Positive
3610,2,0,0,0,2.021875,pos,27,Positive
3611,4,0,3,0,0.948671086,pos,117,Positive
3612,3,3,8,1,-1.593611111,neg,160,Negative
3613,1,1,2,1,-0.266666667,neg,44,Negative
3614,2,0,1,0,0.866666667,pos,35,Positive
3615,6,2,3,0,2.4839329,pos,113,Positive
3616,0,0,5,0,-2.017698413,neg,69,Negative
3617,0,0,2,0,-0.158333333,neg,58,Neutral
3618,1,3,2,1,0.449358974,pos,93,Positive
3619,1,0,1,1,-0.705,neg,89,Negative
3620,5,3,15,3,0.282048951,pos,296,Positive
3621,2,0,7,4,-0.506071429,neg,106,Negative
3622,4,0,1,0,-1.441435185,neg,76,Negative
3623,5,2,3,0,2.431285714,pos,218,Positive
3624,2,1,2,0,0.532142857,pos,27,Positive
3625,2,1,4,0,0.525,pos,96,Positive
3626,3,0,6,0,-0.801937229,neg,67,Negative
3627,0,1,5,0,-0.493055556,neg,69,Negative
3628,7,1,2,0,1.126388889,pos,67,Positive
3629,4,0,0,0,1.673333333,pos,78,Positive
3630,1,1,10,2,-0.543806818,neg,149,Negative
3631,1,0,7,0,-1.092113095,neg,115,Negative
3632,1,3,3,0,1.130555556,pos,96,Positive
3633,2,1,1,1,0.43859127,pos,95,Positive
3634,6,2,6,1,1.468885281,pos,162,Positive
3635,3,1,3,1,0.648412698,pos,180,Positive
3636,1,2,2,0,0.202777778,pos,64,Positive
3637,7,2,1,0,1.042113095,pos,106,Positive
3638,4,2,4,0,0.13125,pos,138,Neutral
3639,2,3,5,0,0.928758117,pos,174,Positive
3640,1,1,3,0,0.899116162,pos,95,Positive
3641,8,0,2,0,0.520601852,pos,56,Positive
3642,6,3,5,1,0.195833333,pos,260,Neutral
3643,0,0,2,1,-1.283333333,neg,103,Negative
3644,5,0,0,0,2.275,pos,78,Positive
3645,3,1,3,0,0.606150794,pos,92,Positive
3646,2,1,7,0,1.505833333,pos,113,Positive
3647,3,2,2,0,1.737083333,pos,72,Positive
3648,2,0,1,0,0.299404762,pos,67,Positive
3649,1,0,0,0,1.17,pos,61,Positive
3650,5,3,12,2,0.488763228,pos,341,Positive
3651,12,2,5,3,0.356471861,pos,232,Positive
3652,6,1,5,0,1.324039388,pos,131,Positive
3653,4,1,1,0,0.2,pos,99,Positive
3654,26,5,14,1,9.77485119,pos,911,Positive
3655,11,0,1,0,5.115741342,pos,249,Positive
3656,2,0,4,0,-0.261111111,neg,86,Negative
3657,2,1,2,1,1.143865079,pos,272,Positive
3658,1,1,4,1,-0.388690476,neg,70,Negative
3659,4,0,0,0,0.700883838,pos,78,Positive
3660,4,2,7,3,-0.94147534,neg,217,Negative
3661,2,0,0,0,0.75625,pos,40,Positive
3662,3,0,4,1,-0.219879426,neg,79,Negative
3663,4,5,1,1,3.358,pos,70,Positive
3664,3,0,1,1,0.6125,pos,65,Positive
3665,2,0,0,1,0.896428571,pos,28,Positive
3666,4,1,8,2,-0.732738095,neg,171,Negative
3667,6,3,3,0,3.726944444,pos,136,Positive
3668,3,1,1,0,1.545833333,pos,90,Positive
3669,5,2,2,1,0.624900794,pos,112,Positive
3670,6,0,2,0,0.600313853,pos,108,Positive
3671,1,2,3,1,-0.528888889,neg,158,Negative
3672,1,2,5,1,-0.838809524,neg,183,Negative
3673,3,0,7,1,-1.961666667,neg,99,Negative
3674,4,1,7,2,-0.251479076,neg,151,Negative
3675,2,0,2,1,0.233318302,pos,102,Positive
